구,동내,단지명,동,계약년월,계약일,거래금액(만원),등기일자
제주시,일도이동,대유대림아파트,제주대유대림아파트 308,202404,8,51000,24.05.13
제주시,노형동,부영2차,206,202404,8,34000,24.04.25
제주시,조천읍,로잔팰리스,-,202404,8,31500,24.04.19
제주시,연동,연동가나휘닉스1,1,202404,8,39900,24.07.29
제주시,이도일동,진용이지빌2차,B,202404,8,28000,24.04.09
제주시,도련일동,미듬하나로(도련),미듬하나로아파트 다동,202404,7,17500,24.05.27
제주시,노형동,부영5차,501,202404,6,62000,24.07.04
제주시,건입동,미듬하나로,-,202404,6,23200,24.04.17
제주시,아라일동,아란빌라,-,202404,5,16000,24.04.24
제주시,애월읍,제주하귀휴먼시아1단지,102,202404,5,54000,24.06.19
제주시,이도이동,하늘그린5차,-,202404,5,30000,24.04.05
제주시,화북일동,"화북주공2,3단지",화북2아파트203,202404,5,32000,24.05.29
제주시,삼도일동,삼성뜨래별,-,202404,5,36000,24.04.29
제주시,삼양이동,한라하이츠빌(2차),-,202404,4,30000,24.04.12
제주시,노형동,부영1차,102,202404,4,66500,24.05.22
제주시,연동,제원3차,3,202404,4,37000,24.04.26
제주시,도남동,도남해모로리치힐아파트,106동,202404,4,75000,24.04.26
제주시,아라일동,아라아이파크,103,202404,4,75000,24.04.26
제주시,외도일동,해피하우스,-,202404,3,34000,24.04.24
제주시,노형동,부영2차,202,202404,3,31000,24.05.22
제주시,일도이동,일도세원멤버스(2차),-,202404,3,33100,24.04.09
제주시,삼양이동,제주삼화사랑으로부영3차,304,202404,3,52500,24.04.30
제주시,노형동,현대아이파크,101,202404,3,63300,24.04.29
제주시,월평동,제주첨단꿈에그린2단지아파트,213동,202404,3,52000,24.05.03
제주시,노형동,부영5차,503,202404,3,62000,24.08.30
제주시,연동,연동ABC주상복합,-,202404,3,12000,24.05.02
제주시,외도일동,외도에이스아크로빌2차,-,202404,2,31500,24.04.22
제주시,애월읍,제주하귀휴먼시아2단지,206,202404,2,42000,24.04.18
제주시,노형동,노형뜨란채,216,202404,2,60000,24.09.05
제주시,연동,벽강하이본타워,-,202404,2,12500,24.04.05
제주시,연동,대림이편한세상1차,105,202404,2,70000,24.05.02
제주시,아라일동,아라스위첸,106,202404,1,72000,24.04.29
제주시,용담이동,용두암현대3,2동,202404,1,23800,24.05.02
제주시,삼도일동,삼성뜨래별,-,202404,1,29000,24.04.09
제주시,한림읍,한림대호(대호베리골),나,202404,1,9500,24.04.22
제주시,애월읍,제주하귀휴먼시아1단지,104,202404,1,41500,24.06.04
제주시,노형동,해오름,102,202403,31,46000,24.04.12
제주시,연동,예그린하우스텔,-,202403,31,8000,24.05.14
제주시,노형동,경진아트빌,-,202403,30,6000,24.04.08
제주시,애월읍,제주하귀휴먼시아2단지,201,202403,30,43500,24.05.31
제주시,연동,신동부삼무하이빌,-,202403,30,7100,24.04.04
제주시,노형동,부영5차,501,202403,30,60000,24.04.30
제주시,삼양이동,제주삼화사랑으로부영3차,-,202403,30,54000,-
제주시,외도일동,부영(2차),부영아파트 209,202403,29,45200,24.05.27
제주시,연동,삼성하나로,1,202403,29,31500,24.05.30
제주시,일도이동,일도성환,104,202403,29,31000,24.04.22
제주시,아라일동,아라아이파크,110,202403,28,75000,24.05.20
제주시,조천읍,일이삼타운,-,202403,28,21000,24.05.17
제주시,아라일동,염광,4,202403,28,24000,24.04.05
제주시,월평동,제주첨단꿈에그린2단지아파트,202동,202403,28,59000,24.04.09
제주시,애월읍,제주하귀휴먼시아2단지,202,202403,27,41500,24.05.13
제주시,일도이동,스카이캐슬,-,202403,27,55000,24.04.05
제주시,일도이동,전원아트빌(2차),-,202403,27,20000,-
제주시,한림읍,회성푸르니5차,A동,202403,26,26100,24.03.27
제주시,연동,가나타운,-,202403,26,15500,24.04.18
제주시,노형동,부영2차,205,202403,26,32000,24.03.28
제주시,애월읍,제주하귀휴먼시아1단지,106,202403,26,38000,24.04.08
제주시,외도일동,블루배리,1,202403,26,27300,24.04.30
제주시,한림읍,한림오션캐슬아파트,103동,202403,25,26000,24.04.22
제주시,삼양이동,제주삼화사랑으로부영3차,-,202403,25,54000,-
제주시,삼도이동,동인스파월드빌,-,202403,25,25000,24.04.22
제주시,도련일동,미듬하나로(도련),미듬하나로아파트 나동,202403,25,15000,24.03.29
제주시,구좌읍,나이스6차,-,202403,25,25800,24.05.30
제주시,노형동,경진아트빌,-,202403,25,5700,24.03.25
제주시,노형동,경진아트빌,-,202403,25,5700,24.03.25
제주시,노형동,노형뜨란채,211,202403,25,58800,24.04.25
제주시,삼양이동,제주삼화사랑으로부영3차,-,202403,25,54000,-
제주시,조천읍,일이삼타운,-,202403,24,22100,-
제주시,조천읍,일이삼타운,-,202403,24,22100,24.04.26
제주시,애월읍,제주하귀휴먼시아2단지,206,202403,23,42000,24.06.24
제주시,삼양이동,제주삼화사랑으로부영3차,309,202403,23,48000,24.05.21
제주시,일도이동,삼화,나,202403,23,24000,24.04.22
제주시,이호이동,이호휴캐슬,-,202403,23,29900,24.05.24
제주시,일도이동,삼화,나,202403,23,24000,24.04.22
제주시,애월읍,제주하귀휴먼시아2단지,-,202403,23,42000,-
제주시,일도이동,일도2차대림,201,202403,22,43000,24.03.29
제주시,일도이동,전원아트빌(2차),-,202403,22,14100,24.03.22
제주시,연동,대림이편한세상1차,106,202403,22,65000,24.04.08
제주시,외도일동,외도부영1차,103,202403,22,20000,24.03.22
제주시,도남동,도남시영,에이,202403,21,10000,24.03.26
제주시,건입동,현대,103,202403,21,32500,24.04.08
제주시,외도일동,에르빌아파트1차,-,202403,21,31700,24.08.27
제주시,외도일동,에르빌아파트1차,-,202403,21,31700,-
제주시,오라이동,회성푸르니3차,-,202403,21,35000,24.12.19
제주시,연동,라이오니파크1차,-,202403,21,21500,24.05.10
제주시,연동,라이오니파크1차,-,202403,21,21500,-
제주시,용담삼동,용담이타스,-,202403,20,25800,24.03.20
제주시,외도일동,외도에이스아크로빌2차,-,202403,20,31000,24.05.27
제주시,연동,연동한일씨티파크,-,202403,20,45000,24.04.01
제주시,조천읍,로잔팰리스,-,202403,20,31500,24.05.16
제주시,일도일동,남안,-,202403,20,27000,24.04.12
제주시,연동,청목더웰연동,-,202403,20,8500,24.03.20
제주시,월평동,제주첨단꿈에그린2단지아파트,215동,202403,20,57500,24.06.07
제주시,외도일동,대원상록수11차아파트,-,202403,20,34200,24.04.23
제주시,용담삼동,용두암현대1,-,202403,20,25000,-
제주시,외도일동,더펠리스1차,-,202403,20,37000,24.07.24
제주시,연동,제일(가동),가동,202403,20,14800,24.04.12
제주시,애월읍,제주하귀휴먼시아2단지,205,202403,20,40000,24.04.26
제주시,조천읍,광명샤인빌,104,202403,19,22500,24.04.24
제주시,이도이동,TS주상복합빌딩,-,202403,19,7800,24.03.19
제주시,연동,대림이편한세상2차,203,202403,19,113000,24.04.19
제주시,도남동,영산홍,가,202403,19,20500,24.12.20
제주시,애월읍,제주하귀휴먼시아1단지,108,202403,19,43750,24.04.30
제주시,외도일동,더펠리스1차,-,202403,19,34800,24.04.18
제주시,노형동,부영2차,203,202403,19,31000,24.05.10
제주시,연동,아델하임,-,202403,18,37000,24.04.24
제주시,한림읍,한림오션캐슬아파트,103동,202403,18,27500,24.05.10
제주시,이도일동,극동행복그린,-,202403,18,35500,24.04.08
제주시,노형동,노형뜨란채,216,202403,18,59500,24.04.04
제주시,노형동,삼환3차,-,202403,18,25000,24.04.01
제주시,외도일동,제웅1차솔내음빌리지,-,202403,18,10700,24.04.02
제주시,삼도일동,대명2차꿈의고향,-,202403,17,28000,24.04.15
제주시,연동,남경하이빌,-,202403,17,27000,24.04.24
제주시,화북일동,"화북주공2,3단지",화북2아파트209,202403,16,31500,24.04.22
제주시,연동,제웅솔내음,-,202403,16,5900,24.04.11
제주시,노형동,해오름,103,202403,16,52000,24.04.29
제주시,일도이동,일도세원멤버스(2차),-,202403,16,35500,24.05.20
제주시,오라이동,회성푸르니3차,-,202403,15,35000,24.03.15
제주시,이도이동,동인미노스빌,-,202403,14,35500,24.06.07
제주시,연동,제주연동중흥S-클래스,-,202403,14,22586,24.05.31
제주시,화북이동,화북세원멤버스,-,202403,14,36000,24.03.14
제주시,도남동,도남해모로리치힐아파트,107동,202403,14,65500,24.07.30
제주시,연동,장원타운,장원타운아파트,202403,14,50000,24.04.05
제주시,연동,연동백강스위트엠I,-,202403,14,56000,-
제주시,연동,연동백강스위트엠I,연동 백강스위트엠Ⅰ,202403,14,56000,24.05.14
제주시,애월읍,제주하귀휴먼시아2단지,202,202403,14,44000,24.06.07
제주시,외도일동,외도타워,-,202403,13,34500,-
제주시,외도일동,외도타워,-,202403,13,34500,24.04.05
제주시,외도일동,외도부영1차,104,202403,13,23000,24.03.29
제주시,이도이동,동인미노스빌,-,202403,13,30000,24.03.13
제주시,삼도이동,미듬아뜨리에,미듬아뜨리에 103,202403,13,30700,24.04.22
제주시,애월읍,제주하귀휴먼시아1단지,104,202403,13,43000,24.04.29
제주시,도련일동,미듬하나로(도련),미듬하나로아파트 다동,202403,13,16200,24.04.26
제주시,도남동,수선화(71),-101,202403,13,11000,24.03.13
제주시,외도일동,외도부영1차,101,202403,12,21800,24.04.30
제주시,외도일동,더펠리스11차,-,202403,12,48000,24.03.27
제주시,삼도이동,미듬아뜨리에,미듬아뜨리에 101,202403,12,34000,24.04.22
제주시,건입동,현대,103,202403,12,35000,24.04.11
제주시,노형동,중흥에스클래스,102,202403,12,67000,24.05.07
제주시,삼양이동,제주삼화사랑으로부영5차,514,202403,11,50500,24.03.26
제주시,일도이동,일도우성1,-,202403,11,32000,-
제주시,용담삼동,용두암현대1,102,202403,11,28300,24.04.05
제주시,삼양이동,삼양더힐링빌,-,202403,11,12000,24.05.16
제주시,애월읍,하귀코아루오션뷰,103동,202403,11,30000,24.03.11
제주시,외도일동,갤럭시타운,-,202403,11,26000,24.05.29
제주시,노형동,해오름,105,202403,11,48000,24.04.18
제주시,애월읍,하귀코아루오션뷰,104동,202403,9,36500,24.04.30
제주시,노형동,중흥에스클래스,106,202403,9,52800,24.04.08
제주시,일도이동,인제네오하임,-,202403,8,34500,24.06.03
제주시,외도일동,아름지운아파트,-,202403,8,25000,24.03.08
제주시,일도이동,일도우성1,103,202403,8,32000,24.03.27
제주시,도남동,아산5차,-,202403,8,20500,24.03.28
제주시,노형동,에코피아,-,202403,8,53500,24.04.01
제주시,용담이동,남양맨션,남양아파트,202403,7,9700,24.03.07
제주시,노형동,노형뜨란채,209,202403,7,56000,24.04.05
제주시,연동,시스빌,-,202403,7,10000,24.03.14
제주시,삼도이동,아이린5차,-,202403,7,39800,24.03.22
제주시,외도일동,해밀마루,-,202403,6,19000,24.04.04
제주시,일도이동,일도남양,-,202403,6,18800,24.03.25
제주시,조천읍,대진유토피아빌리지(3차),-,202403,6,15500,24.04.08
제주시,삼양이동,삼화다온펠리스,-,202403,6,42000,24.03.27
제주시,노형동,제동프린스빌,-,202403,6,8100,24.03.22
제주시,일도이동,일도남양,-,202403,6,18800,-
제주시,도남동,수선화(70)1차,수선화아파트 가,202403,6,22000,24.04.02
제주시,삼양일동,삼부장미(가동),-,202403,5,13600,24.04.25
제주시,이도이동,석정시티빌,-,202403,5,6200,24.04.16
제주시,외도일동,외도부영1차,103,202403,5,23000,24.03.13
제주시,일도이동,혜성대유,104,202403,5,30000,24.03.07
제주시,이호이동,이호재영샤르빌13차,-,202403,5,34000,24.03.21
제주시,노형동,부영2차,206,202403,5,33000,24.03.26
제주시,조천읍,광명샤인빌,104,202403,5,23300,24.04.19
제주시,노형동,대원상록수노형1차,-,202403,5,21000,24.06.19
제주시,삼양이동,제주삼화사랑으로부영5차,514,202403,4,49500,24.05.20
제주시,건입동,우일,-,202403,4,21500,24.03.26
제주시,연동,제원3차,3,202403,4,37000,24.03.21
제주시,이도이동,아이린아파트6차,-,202403,4,46500,24.04.15
제주시,삼도일동,영남화이트빌(가동),-,202403,4,33000,24.04.12
제주시,노형동,노형2차아이파크,202,202403,3,110000,24.04.15
제주시,일도이동,미화맨션,가형,202403,2,14000,24.03.29
제주시,용담이동,헤르지아,-,202403,2,30800,24.03.21
제주시,화북일동,"화북주공2,3단지",화북2아파트206,202403,2,33000,24.04.05
제주시,노형동,대원상록수5차,101,202402,29,30000,24.03.28
제주시,삼양이동,제주삼화사랑으로부영5차,503,202402,29,43500,24.04.09
제주시,화북일동,화북주공1단지,화북1아파트 109동,202402,29,40000,24.03.19
제주시,일도이동,일도우성1,102,202402,29,25000,24.03.25
제주시,연동,남해오네뜨,-,202402,29,14500,24.03.04
제주시,삼도이동,신우베스트빌,-,202402,29,24500,24.03.08
제주시,외도일동,부영(2차),부영아파트 205,202402,29,41500,24.05.16
제주시,이도이동,영도갤럭시타운,-,202402,29,10800,24.03.04
제주시,외도일동,블루배리,1,202402,28,26500,24.04.15
제주시,연동,남해오네뜨,-,202402,28,13000,24.03.06
제주시,노형동,노형뜨란채,206,202402,28,54700,24.04.29
제주시,노형동,세기2차,가,202402,28,16500,24.05.02
제주시,이도이동,극동오벨리스크,-,202402,28,22500,24.02.28
제주시,도련일동,제주삼화사랑으로부영6차,601,202402,27,56500,24.03.29
제주시,연동,재형그랜드빌아트,-,202402,27,24000,24.02.27
제주시,건입동,현대,107,202402,27,26000,24.03.29
제주시,연동,제주연동중흥S-클래스,-,202402,27,28000,24.02.29
제주시,일도이동,일도신천지,107,202402,27,32500,24.04.01
제주시,아라일동,미화,2,202402,26,17500,24.03.20
제주시,노형동,노형뜨란채,208,202402,26,59000,24.04.01
제주시,연동,연동한일씨티파크,-,202402,26,36000,24.03.26
제주시,화북이동,제주삼화엘에이치2단지,204,202402,26,55000,24.03.22
제주시,노형동,부영2차,203,202402,26,34700,24.03.18
제주시,노형동,노형영진1차,-,202402,26,18800,24.03.13
제주시,외도일동,해밀마루,-,202402,26,19500,24.03.25
제주시,연동,남해오네뜨,-,202402,26,19500,-
제주시,화북일동,뜨레향,-,202402,26,25000,24.10.31
제주시,애월읍,제주하귀휴먼시아2단지,202,202402,25,45500,24.03.27
제주시,도남동,도남시영,비,202402,24,15050,24.02.28
제주시,이도이동,영도갤럭시타운,-,202402,24,16600,24.04.15
제주시,노형동,노형영진2차,2,202402,24,14000,24.02.27
제주시,도련일동,아르미아아파트,101동,202402,23,37500,24.03.29
제주시,노형동,부영5차,506,202402,23,65000,24.03.20
제주시,일도이동,일도우성1,105,202402,23,32500,24.03.29
제주시,외도일동,외도부영1차,105,202402,23,26000,24.03.11
제주시,오라이동,미듬아뜨리에,-,202402,22,23000,24.04.26
제주시,이도일동,이도네오하임,-,202402,22,33000,24.02.29
제주시,노형동,부영5차,505,202402,22,64700,24.03.26
제주시,이도이동,지산16차위더스빌,-,202402,22,48000,24.04.15
제주시,노형동,중흥에스클래스(미리내마을),102,202402,22,90000,24.04.02
제주시,일도이동,일도우성2,206,202402,21,50000,24.04.24
제주시,이도이동,주공1,111,202402,20,47200,24.04.30
제주시,아라일동,미화,1,202402,20,15500,24.03.28
제주시,애월읍,혁승애월다움,-,202402,20,23000,24.06.11
제주시,연동,연동엘리시아3차,-,202402,20,38000,24.03.05
제주시,도련일동,반석스위스타운,반석스위트타운 나동,202402,20,21400,24.04.05
제주시,일도이동,일도2차신천지,203,202402,20,29000,24.02.23
제주시,노형동,부영2차,206,202402,20,33000,24.05.03
제주시,노형동,노형뜨란채,207,202402,19,57000,24.05.31
제주시,일도이동,서반,-,202402,19,22500,24.04.05
제주시,외도일동,해밀마루,-,202402,19,20000,24.03.21
제주시,노형동,노형뜨란채,-,202402,19,57000,-
제주시,화북일동,화북주공4단지,415,202402,18,26000,24.03.29
제주시,외도일동,핀크스,A,202402,18,41000,24.03.12
제주시,월평동,제주첨단꿈에그린2단지아파트,215동,202402,16,48000,24.02.26
제주시,삼도이동,모다세인트빌,-,202402,16,26500,-
제주시,외도일동,제웅스카이빌,-,202402,16,25800,24.04.04
제주시,삼도이동,모다세인트빌,-,202402,16,26500,24.03.08
제주시,이도이동,주공2차,207,202402,16,48500,24.04.16
제주시,외도일동,비치나빌리지,외도아파트,202402,16,24000,24.03.15
제주시,연동,남해오네뜨,-,202402,16,22500,24.02.27
제주시,한림읍,회성푸르니5차,A동,202402,15,24000,24.04.30
제주시,외도일동,갤럭시타운,-,202402,15,23800,24.03.28
제주시,이도이동,메디치,-,202402,15,8000,24.02.15
제주시,도두일동,도두네오하임B,-,202402,15,38000,24.03.08
제주시,노형동,부영2차,202,202402,15,32000,24.02.22
제주시,노형동,노형뜨란채,201,202402,15,59000,24.03.05
제주시,노형동,중흥에스클래스,101,202402,15,68000,24.03.27
제주시,이도이동,이도한일베라체,108,202402,14,97000,24.02.15
제주시,화북일동,화북주공4단지,401,202402,14,35000,24.03.15
제주시,외도일동,외도부영1차,109,202402,14,22500,24.02.28
제주시,연동,고정아파트,-,202402,14,50000,24.07.01
제주시,일도이동,그랑팰리스,-,202402,14,37000,24.03.13
제주시,삼도일동,삼성뜨래별,-,202402,14,29000,-
제주시,연동,장원훼밀리,-,202402,13,31000,24.03.05
제주시,삼도이동,수미안아파트,-,202402,13,36000,24.03.07
제주시,연동,제주연동중흥S-클래스,-,202402,13,28000,-
제주시,화북이동,화북세원멤버스,-,202402,13,40700,24.02.23
제주시,삼양이동,다연,-,202402,13,26800,24.05.20
제주시,용담일동,덕진아파트(B동),-,202402,13,29500,24.03.15
제주시,오라이동,오라동벽강하이본타워4차,101동,202402,8,42500,24.02.26
제주시,일도이동,미화맨션,다형,202402,8,11000,24.02.08
제주시,연동,대림(103동),103,202402,8,29000,24.02.29
제주시,삼양이동,제주삼화사랑으로부영5차,512,202402,8,51000,24.03.15
제주시,구좌읍,세화비치타운,-,202402,8,10700,24.02.29
제주시,도련일동,제주삼화사랑으로부영7차,705동,202402,7,59500,24.03.28
제주시,노형동,부영2차,202,202402,7,29500,24.03.21
제주시,연동,미도스카이빌,-,202402,7,6700,24.02.15
제주시,이도이동,부양장미2차,-,202402,7,19500,24.03.21
제주시,조천읍,신촌다정타운,나,202402,6,8900,24.02.06
제주시,조천읍,쉬젠비아채,나동,202402,6,27000,24.02.08
제주시,삼양이동,동명,나,202402,6,23500,24.02.20
제주시,조천읍,쉬젠비아채,나동,202402,6,27000,24.02.08
제주시,애월읍,제주하귀휴먼시아1단지,104,202402,6,43000,24.03.25
제주시,연동,남해오네뜨,-,202402,6,19500,24.04.09
제주시,외도일동,제웅1차솔내음빌리지,-,202402,5,9500,24.02.15
제주시,노형동,부영2차,203,202402,5,33000,24.03.15
제주시,연동,엘리시아,-,202402,5,7700,24.02.26
제주시,노형동,현대아이파크,103,202402,5,65000,24.02.19
제주시,화북일동,"화북주공2,3단지",화북2아파트205,202402,5,31500,24.03.29
제주시,삼도일동,대명꿈의고향,-,202402,5,26000,24.02.19
제주시,이호이동,성지휴캐슬,-,202402,3,30500,24.02.29
제주시,노형동,중흥에스클래스,107,202402,3,53000,24.04.26
제주시,외도일동,외도부영1차,107,202402,3,30000,24.02.28
제주시,일도이동,일도남양,-,202402,3,19300,24.04.26
제주시,노형동,부영3차,303,202402,3,68500,24.03.15
제주시,노형동,부영3차,-,202402,3,68500,-
제주시,화북이동,화북세원멤버스,-,202402,3,41600,24.02.26
제주시,이도이동,주공1,111,202402,3,47000,24.03.13
제주시,도련일동,제주삼화사랑으로부영7차,702동,202402,2,56000,24.04.22
제주시,이도이동,이도동아,동아아파트102동,202402,2,26000,24.02.21
제주시,일도이동,일도삼주,101,202402,2,24000,24.02.08
제주시,한림읍,한림대성유니크,-,202402,2,22500,24.02.29
제주시,도남동,수선화(70)1차,수선화아파트 바,202402,2,20000,24.03.04
제주시,도남동,수선화(70)1차,수선화아파트 바,202402,2,24400,24.02.13
제주시,외도일동,해밀마루,-,202402,2,20000,24.02.27
제주시,일도이동,혜성대유,103,202402,2,31000,24.02.20
제주시,화북이동,제주삼화엘에이치2단지,208,202402,1,60000,24.04.16
제주시,구좌읍,이루안아파트,-,202402,1,26500,24.02.15
제주시,도두일동,블루파크시티,-,202402,1,12700,24.03.04
제주시,오라이동,헤르지아,102,202402,1,41000,24.02.26
제주시,노형동,노형뜨란채,201,202401,31,54800,24.05.21
제주시,삼양이동,제주삼화사랑으로부영5차,515,202401,31,59900,24.02.28
제주시,화북일동,화북베스트빌,-,202401,31,23500,24.08.29
제주시,화북일동,화북베스트빌,-,202401,31,23500,-
제주시,노형동,중흥에스클래스(미리내마을),103,202401,31,79700,24.03.11
제주시,삼양이동,제주삼화사랑으로부영5차,-,202401,31,59900,-
제주시,삼도일동,서림아이빌,-,202401,31,31000,24.03.29
제주시,노형동,인텔리젼트한빛,-,202401,31,35000,24.03.22
제주시,연동,제웅솔내음,-,202401,31,11000,24.02.01
제주시,애월읍,제주하귀휴먼시아2단지,203,202401,30,41750,24.01.30
제주시,노형동,세기7차,-,202401,30,22000,24.02.26
제주시,노형동,노형해모로루엔,101동,202401,30,65000,24.02.27
제주시,이도이동,주공1,104,202401,30,72000,24.05.13
제주시,노형동,중흥에스클래스,107,202401,30,52000,24.03.04
제주시,이도이동,극동오벨리스크,-,202401,30,22500,-
제주시,연동,연동학산맨션,-,202401,29,38000,24.03.21
제주시,노형동,중흥에스클래스(미리내마을),106,202401,29,87000,24.03.04
제주시,봉개동,노블하우스,-,202401,29,27000,24.02.29
제주시,도남동,까사펠리스,-,202401,28,35000,24.03.20
제주시,외도일동,차밍1차,차밍1차아파트,202401,28,27700,24.03.06
제주시,이도이동,영도갤럭시타운,-,202401,27,16200,24.02.02
제주시,연동,세준,-,202401,27,25600,24.02.22
제주시,도남동,파인즈아파트,-,202401,27,38800,24.03.19
제주시,일도이동,일도삼주,101,202401,27,30000,24.02.15
제주시,노형동,해오름,103,202401,26,51500,24.03.26
제주시,외도일동,더펠리스1차,-,202401,26,30000,24.01.29
제주시,삼양이동,제주삼화사랑으로부영5차,510,202401,26,50000,24.02.26
제주시,도련이동,제주삼화사랑으로부영1차,104,202401,26,45000,24.03.06
제주시,노형동,노형뜨란채,208,202401,26,53800,24.02.19
제주시,노형동,노형뜨란채,216,202401,26,66500,24.02.28
제주시,이도일동,진용이지빌2차,A,202401,26,30000,24.01.26
제주시,이도이동,이도한일베라체,108,202401,25,70000,24.02.05
제주시,연동,제주연동한일베라체더퍼스트,101동,202401,25,59900,24.02.29
제주시,외도일동,외도부영1차,101,202401,25,20300,24.02.01
제주시,외도일동,외도부영1차,108,202401,25,20000,24.01.31
제주시,화북이동,제주삼화엘에이치2단지,211,202401,25,54800,24.03.28
제주시,연동,연동학산맨션,-,202401,24,38500,24.03.27
제주시,외도일동,외도부영1차,109,202401,24,22700,24.02.22
제주시,외도일동,대원상록수7차,-,202401,24,27000,24.03.28
제주시,연동,삼무빌리지,-,202401,24,24000,24.03.26
제주시,아라일동,염광,4,202401,24,26500,24.03.11
제주시,도남동,수선화(70)1차,수선화아파트 라,202401,24,19000,24.01.29
제주시,용담일동,서원그린빌,-,202401,23,24500,24.01.24
제주시,연동,대림이편한세상1차,-,202401,23,59990,-
제주시,외도일동,제웅스카이빌,-,202401,23,21900,24.01.31
제주시,연동,대림이편한세상1차,106,202401,23,59990,24.04.01
제주시,외도일동,더펠리스1차,-,202401,22,31300,24.02.26
제주시,일도이동,인화에코비치,-,202401,22,8000,24.01.23
제주시,일도이동,삼부장미주상,-,202401,22,11500,24.01.31
제주시,애월읍,그린트리,-,202401,22,26000,24.03.25
제주시,삼도일동,에코빌리지Ⅲ,-,202401,22,34000,24.02.22
제주시,외도일동,제이시티팰리스3차,제이시티팰리스3차,202401,22,41900,24.02.15
제주시,외도일동,부영(2차),부영아파트 208,202401,21,40000,24.03.08
제주시,도남동,도남리치빌,-,202401,20,30200,24.02.05
제주시,도남동,도남2차e-편한세상,도남2차e-편한세상 205,202401,20,57000,24.02.16
제주시,도남동,지산19차위더스빌,-,202401,20,42000,24.02.05
제주시,이도이동,극동오벨리스크,-,202401,20,22500,-
제주시,외도일동,외도부영1차,101,202401,20,23300,24.03.15
제주시,도남동,도남해모로리치힐아파트,108동,202401,19,70500,24.02.16
제주시,연동,진호뉴캐슬,-,202401,19,25500,24.02.08
제주시,노형동,부영2차,201,202401,19,31000,24.02.29
제주시,연동,진호뉴캐슬,-,202401,19,25500,-
제주시,도남동,도남리치빌,-,202401,19,34700,24.03.08
제주시,용담삼동,용두암현대1,105,202401,19,30000,24.02.28
제주시,노형동,부영2차,203,202401,19,35000,24.02.01
제주시,일도이동,일도2차신천지,202,202401,19,29000,24.02.16
제주시,건입동,광덕(광덕사라봉),-,202401,19,13200,24.01.26
제주시,외도일동,휘닉스,1,202401,18,25500,24.02.22
제주시,도남동,성원1,-,202401,18,13000,24.01.25
제주시,삼도일동,화인퍼스트빌,-,202401,18,31000,24.02.15
제주시,일도이동,전원아트빌(2차),-,202401,18,14100,-
제주시,오라이동,오라동벽강하이본타워4차,101동,202401,18,41000,24.03.15
제주시,화북일동,"화북주공2,3단지",화북2아파트210,202401,17,32000,24.02.21
제주시,노형동,노형벨라시티,노형벨라시티,202401,17,68457,24.02.02
제주시,오라이동,화인퍼스트빌3차,-,202401,17,32300,24.01.30
제주시,삼양일동,삼양토성,-,202401,17,20700,24.03.19
제주시,삼도이동,아이린,-,202401,17,29500,24.05.08
제주시,외도일동,더펠리스2차,-,202401,17,41000,24.01.29
제주시,외도일동,외도부영1차,105,202401,16,27300,24.02.23
제주시,조천읍,로잔팰리스,-,202401,16,31500,-
제주시,일도일동,엘리트빌,-,202401,16,20500,24.02.16
제주시,용담삼동,용두암현대1,103,202401,16,29500,24.01.31
제주시,연동,제원1차,-,202401,16,21400,-
제주시,이도이동,이도동아,동아아파트101동,202401,16,24000,24.01.30
제주시,조천읍,로잔팰리스,-,202401,16,31500,-
제주시,건입동,골드트리,-,202401,15,27500,-
제주시,외도일동,외도부영1차,103,202401,15,23000,24.01.30
제주시,노형동,에코피아,-,202401,15,57000,24.02.02
제주시,이도이동,이도한일베라체,103,202401,15,70000,24.02.08
제주시,삼도이동,미듬하나로,-,202401,14,22900,24.02.08
제주시,연동,대림이편한세상2차,205,202401,14,85000,24.02.16
제주시,삼도일동,미래빌라,-,202401,14,12800,24.02.28
제주시,연동,연동엘리시아,-,202401,13,41000,24.03.27
제주시,노형동,연동,가,202401,12,21000,24.02.16
제주시,노형동,노형뜨란채,203,202401,12,58700,24.01.30
제주시,이도일동,신세계에덴,-,202401,12,19000,24.02.26
제주시,화북이동,제주삼화사랑으로부영2차,209,202401,12,55000,24.01.23
제주시,이호이동,이호엘리시아아파트,-,202401,12,30600,24.02.13
제주시,삼도일동,아이린2차,-,202401,12,41500,24.02.27
제주시,이도이동,동인미노스빌(가동),-,202401,12,24500,24.02.06
제주시,용담이동,남양맨션,남양맨션 다,202401,12,15000,24.01.29
제주시,이도이동,주공3,303,202401,12,46200,24.02.29
제주시,도남동,도남2차e-편한세상,도남2차e-편한세상 202,202401,11,53000,24.02.15
제주시,노형동,노형수선화,노형수선화아파트나동,202401,11,21500,24.01.31
제주시,연동,신우스위트빌3차,-,202401,11,19000,24.01.24
제주시,애월읍,제주하귀휴먼시아1단지,102,202401,11,42150,24.01.31
제주시,일도이동,일도위더스빌23차,-,202401,11,43500,24.02.07
제주시,연동,남해오네뜨,-,202401,11,19500,24.01.25
제주시,연동,갤럭시연동빌,-,202401,11,8500,24.02.05
제주시,오라이동,화인퍼스트빌3차,-,202401,11,38000,24.08.09
제주시,연동,대림이편한세상1차,102,202401,10,56800,24.02.06
제주시,조천읍,거웅라피네,-,202401,10,25000,24.02.05
제주시,이도이동,TS주상복합빌딩,-,202401,10,6550,24.01.10
제주시,삼도일동,서림아이빌,-,202401,10,21000,24.01.10
