NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
569,제주특별자치도 제주시 삼양이동,Jun-13,2113,6,삼부비치,59.69,202409,14,"20,000",-,10,개인,개인,2003,지석15길 30,-,중개거래,제주 제주시,24.11.05
570,제주특별자치도 제주시 노형동,940-7,940,7,송우수자인,84.96,202409,14,"40,000",-,10,개인,개인,2015,원노형로 35,-,중개거래,제주 제주시,24.12.13
571,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,59.933,202409,14,"26,800",104,6,개인,개인,2000,우정로11길 22,-,중개거래,제주 제주시,24.10.08
572,제주특별자치도 제주시 이도일동,1244-2,1244,2,태성하이츠빌라,83.13,202409,13,"13,500",-,4,개인,개인,2001,돈내길 50,-,중개거래,제주 제주시,24.10.14
573,제주특별자치도 제주시 도남동,70,70,0,수선화(70)1차,53.89,202409,13,"18,000",수선화아파트 가,1,개인,개인,1992,독짓골2길 26,-,직거래,-,24.09.13
574,제주특별자치도 제주시 외도일동,633-4,633,4,블루캐슬,84.97,202409,13,"28,000",-,5,개인,개인,2014,우정로18길 26,-,중개거래,제주 제주시,24.10.18
575,제주특별자치도 제주시 용담일동,240-4,240,4,보성,84.87,202409,13,"15,000",-,1,개인,개인,1990,용담로18길 11,-,중개거래,제주 제주시,24.10.31
576,제주특별자치도 제주시 화북이동,5762,5762,0,화북세원멤버스,84.9458,202409,13,"42,600",-,5,개인,법인,2023,거로남4길 28,-,직거래,-,24.11.18
577,제주특별자치도 제주시 도련이동,548,548,0,제주삼화사랑으로부영1차,84.3616,202409,13,"51,200",105,2,개인,개인,2013,화삼북로 136,-,중개거래,제주 제주시,24.12.04
578,제주특별자치도 제주시 외도일동,454-2,454,2,대원상록수7차,84.66,202409,13,"25,700",-,7,개인,개인,2010,우령서로 27,-,중개거래,제주 제주시,24.10.31
579,제주특별자치도 제주시 노형동,Feb-85,2585,2,노형이-편한세상,125.659,202409,13,"92,000",-,5,개인,개인,2005,수덕로 78,-,중개거래,제주 제주시,-
580,제주특별자치도 제주시 도남동,Jan-69,69,1,수선화(69-1)2차,39.89,202409,12,"10,000",201,5,개인,개인,1993,도남로 129,-,중개거래,제주 제주시,24.10.14
581,제주특별자치도 제주시 용담삼동,505,505,0,용두암현대1,67.32,202409,12,"22,400",101,1,개인,개인,1991,용담로5길 25,-,중개거래,제주 제주시,24.10.21
582,제주특별자치도 제주시 이도이동,1909-74,1909,74,명주2차,59.69,202409,12,"10,000",-,1,개인,개인,1993,독짓골8길 57,-,직거래,-,24.09.12
583,제주특별자치도 제주시 연동,Jun-25,2325,6,타워프로빌,84.94,202409,12,"49,000",-,4,개인,개인,2010,도령로 95,-,중개거래,제주 제주시,24.10.30
584,제주특별자치도 제주시 한림읍 동명리,1581-1,1581,1,제주한림코아루,78.993,202409,12,"29,500",102동,6,개인,개인,2016,동명북2길 15,-,중개거래,제주 제주시,24.12.27
585,제주특별자치도 제주시 조천읍 조천리,Jan-45,2645,1,일이삼타운,67.7585,202409,12,"21,000",-,6,개인,법인,2017,조천북2길 28,-,중개거래,제주 제주시,24.10.31
586,제주특별자치도 제주시 이도이동,1011-1,1011,1,화이트스톤빌,19.88,202409,12,"5,400",-,2,개인,개인,2014,신성로14길 13,-,직거래,-,24.09.12
587,제주특별자치도 제주시 봉개동,Jan-65,1965,1,봉개갤럭시타운2차,65.0266,202409,12,"23,200",-,4,개인,개인,2016,봉개4길 21,-,중개거래,제주 제주시,-
588,제주특별자치도 제주시 노형동,1282-3,1282,3,세기3차,34.38,202409,12,"9,000",-,1,개인,개인,1994,수덕3길 9,-,직거래,-,24.09.23
589,제주특별자치도 제주시 연동,280-24,280,24,라이오니파크1차,46.0331,202409,11,"21,900",-,5,개인,법인,2018,신대로8길 34,20241113,중개거래,제주 제주시,-
590,제주특별자치도 제주시 노형동,754-3,754,3,부영3차,84.9508,202409,11,"68,000",305,9,개인,개인,2001,과원로 27,-,중개거래,제주 제주시,24.11.29
591,제주특별자치도 제주시 연동,260-24,260,24,갤럭시타운,40.9,202409,11,"14,600",-,7,개인,개인,2012,도령로 106,-,중개거래,제주 제주시,24.09.27
592,제주특별자치도 제주시 연동,290-5,290,5,엘리시아뷰,30.33,202409,11,"9,400",-,3,개인,개인,2012,연삼로 18,-,중개거래,제주 제주시,24.12.05
593,제주특별자치도 제주시 삼도일동,530-1,530,1,만진리치빌,84.88,202409,11,"25,000",-,7,개인,개인,2003,서사로14길 2,-,직거래,-,24.09.11
594,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,49.896,202409,11,"22,000",108,5,개인,개인,2000,우정로11길 22,-,중개거래,제주 제주시,24.12.18
595,제주특별자치도 제주시 노형동,732-1,732,1,해오름,59.56,202409,11,"57,000",102,15,개인,개인,2001,연화로 16,-,중개거래,제주 제주시,24.11.29
596,제주특별자치도 제주시 도련일동,1910,1910,0,제주삼화사랑으로부영8차,84.9933,202409,11,"61,500",807동,5,개인,개인,2016,화삼로 89,-,중개거래,제주 제주시,25.02.24
597,제주특별자치도 제주시 애월읍 하귀1리,527-1,527,1,서진비치빌리지,73.4635,202409,10,"13,000",-,1,개인,개인,2001,하귀12길 12,-,중개거래,제주 제주시,24.10.11
598,제주특별자치도 제주시 연동,Jun-25,2325,6,타워프로빌,84.94,202409,10,"49,000",-,4,개인,개인,2010,도령로 95,20240911,중개거래,제주 제주시,-
599,제주특별자치도 제주시 일도이동,321-19,321,19,일도더팰리스,88.82,202409,10,"37,505",-,10,개인,법인,2023,고마로9길 3,-,직거래,-,24.10.17
600,제주특별자치도 제주시 일도이동,321-19,321,19,일도더팰리스,82.22,202409,10,"29,220",-,4,개인,법인,2023,고마로9길 3,-,직거래,-,24.10.17
601,제주특별자치도 제주시 일도이동,321-19,321,19,일도더팰리스,94.59,202409,10,"38,510",-,11,개인,법인,2023,고마로9길 3,20241018,직거래,-,-
602,제주특별자치도 제주시 삼도이동,599-3,599,3,수미안아파트,77.88,202409,9,"35,000",-,10,개인,개인,2019,서사로 73,-,중개거래,제주 제주시,24.10.04
603,제주특별자치도 제주시 일도이동,113-5,113,5,일도2차대림,77.02,202409,9,"37,000",204,4,개인,개인,1995,태성로 39,-,중개거래,제주 제주시,24.10.31
604,제주특별자치도 제주시 연동,1399,1399,0,대림이편한세상1차,59.953,202409,8,"51,000",103,1,개인,개인,2001,국기로 14,-,중개거래,제주 제주시,24.10.04
605,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,39.84,202409,8,"17,300",104,7,개인,개인,2000,우정로11길 22,-,중개거래,제주 제주시,24.09.09
606,제주특별자치도 제주시 연동,271-19,271,19,해월루,27.2655,202409,7,"7,800",-,5,개인,개인,2012,삼무로3길 41,-,직거래,-,24.09.27
607,제주특별자치도 제주시 애월읍 애월리,1622,1622,0,혁승애월다움,84.8015,202409,7,"24,000",-,5,개인,개인,2017,애원로 11,-,중개거래,제주 제주시,24.10.11
608,제주특별자치도 제주시 외도일동,560-2,560,2,부영(2차),84.9873,202409,7,"43,000",부영아파트 204,3,개인,개인,2001,우평로 318,-,중개거래,제주 제주시,24.11.29
609,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,39.84,202409,6,"16,125",102,10,개인,공공기관,2000,우정로11길 22,-,직거래,-,24.09.26
610,제주특별자치도 제주시 삼양일동,1583-9,1583,9,라오체블랙비치,84.6628,202409,6,"31,400",-,5,개인,개인,2018,선사로8길 61,-,중개거래,제주 제주시,24.10.14
611,제주특별자치도 제주시 도련이동,548,548,0,제주삼화사랑으로부영1차,84.3616,202409,6,"53,500",108,8,개인,개인,2013,화삼북로 136,-,중개거래,제주 제주시,24.09.25
612,제주특별자치도 제주시 구좌읍 세화리,1307-1,1307,1,세화비치타운,39.8,202409,6,"9,500",-,4,개인,개인,2017,일주동로 3171,-,직거래,-,24.10.02
613,제주특별자치도 제주시 노형동,Jan-91,3791,1,노형2차아이파크,84.9071,202409,6,"80,000",201,6,개인,개인,2014,노형12길 24,-,중개거래,제주 제주시,24.11.01
614,제주특별자치도 제주시 연동,280-24,280,24,라이오니파크1차,42.8039,202409,6,"20,700",-,4,개인,법인,2018,신대로8길 34,-,중개거래,제주 제주시,24.12.06
615,제주특별자치도 제주시 삼도이동,599-3,599,3,수미안아파트,70.97,202409,6,"34,500",-,6,개인,개인,2019,서사로 73,-,중개거래,제주 제주시,24.10.04
616,제주특별자치도 제주시 연동,300-3,300,3,남해오네뜨,29.36,202409,6,"16,000",-,7,개인,개인,2019,삼무로11길 9,-,중개거래,제주 제주시,24.09.26
617,제주특별자치도 제주시 삼양이동,Jan-01,2101,1,한라하이츠빌(2차),68.36,202409,5,"26,300",-,9,개인,개인,2003,설촌로 26,-,중개거래,제주 제주시,24.09.30
618,제주특별자치도 제주시 연동,Jun-31,2331,6,신동부삼무3차,56.86,202409,5,"14,700",-,13,법인,법인,2005,성신로1길 34,-,직거래,-,-
619,제주특별자치도 제주시 구좌읍 김녕리,1220,1220,0,김녕센트럴시티에덴,65.9007,202409,5,"20,000",102동,2,개인,개인,2018,김녕로21길 5-5,-,중개거래,제주 제주시,24.11.04
620,제주특별자치도 제주시 외도일동,492-20,492,20,더펠리스1차,84.9136,202409,4,"34,500",-,4,개인,개인,2014,우정로10길 29,-,중개거래,제주 제주시,24.09.30
621,제주특별자치도 제주시 도련이동,645-6,645,6,제일일출,81.21,202409,4,"22,000",제일일출아파트,6,개인,개인,2002,매촌서1길 28,-,중개거래,제주 제주시,24.11.14
622,제주특별자치도 제주시 도련이동,645-6,645,6,제일일출,81.21,202409,4,"22,000",-,6,개인,개인,2002,매촌서1길 28,20240905,중개거래,제주 제주시,-
623,제주특별자치도 제주시 용담이동,609-77,609,77,헤르지아,84.9902,202409,4,"32,000",-,3,개인,개인,2012,성화로 2,-,직거래,-,24.09.10
624,제주특별자치도 제주시 삼양이동,2333,2333,0,제주삼화사랑으로부영5차,84.3616,202409,3,"52,500",512,3,개인,개인,2013,화삼로 166,-,중개거래,제주 제주시,24.10.04
625,제주특별자치도 제주시 연동,Jan-26,2326,1,제주베스트빌라,135.18,202409,3,"42,500",-,3,개인,개인,2001,도령로13길 9,-,중개거래,제주 제주시,24.11.25
626,제주특별자치도 제주시 오라이동,1400-7,1400,7,벽강하이본타워(5차),67.3826,202409,3,"28,800",102동,2,개인,개인,2018,사평6길 37-15,-,중개거래,제주 제주시,24.12.10
627,제주특별자치도 제주시 일도이동,113-6,113,6,일도우성2,86.15,202409,3,"33,000",201,5,개인,개인,1995,남광로 223,-,중개거래,제주 제주시,24.09.27
628,제주특별자치도 제주시 삼양이동,2318,2318,0,제주삼화사랑으로부영3차,84.3616,202409,3,"53,000",301,6,개인,개인,2013,화삼로 167,-,직거래,-,24.09.10
629,제주특별자치도 제주시 연동,276-3,276,3,청목더웰연동,17.6127,202409,3,"8,900",-,12,개인,개인,2018,연동8길 28,-,중개거래,제주 제주시,24.09.04
630,제주특별자치도 제주시 이도이동,1781-6,1781,6,극동오벨리스크,79.62,202409,2,"22,500",-,7,개인,개인,2004,광양8길 32,-,직거래,-,24.09.03
631,제주특별자치도 제주시 삼도이동,07월 14일,14,7,JNC패밀리3차,84.8497,202409,2,"30,500",-,4,개인,개인,2013,북성로 14,-,직거래,-,24.09.04
632,제주특별자치도 제주시 삼도일동,539-4,539,4,아델리안,76.51,202409,1,"26,500",-,4,개인,개인,2017,서광로19길 45,-,중개거래,제주 제주시,24.11.08
633,제주특별자치도 제주시 외도일동,523-2,523,2,외도휴안1차,84.87,202409,1,"34,000",-,3,개인,개인,2015,우령2길 9,-,중개거래,제주 제주시,24.10.15
634,제주특별자치도 제주시 연동,280-24,280,24,라이오니파크1차,64.6427,202408,30,"26,000",-,3,개인,법인,2018,신대로8길 34,-,중개거래,제주 제주시,24.08.30
635,제주특별자치도 제주시 일도이동,160,160,0,백강수피아2차,82.5239,202408,30,"29,000",-,3,개인,개인,2013,고마로5길 2,-,중개거래,제주 제주시,24.09.19
636,제주특별자치도 제주시 이도일동,1326-9,1326,9,다솜,83.0208,202408,30,"26,000",-,6,개인,개인,2012,중앙로23길 26,-,직거래,-,24.10.08
637,제주특별자치도 제주시 노형동,Feb-85,2585,2,노형이-편한세상,125.659,202408,29,"88,500",104동,10,개인,개인,2005,수덕로 78,-,직거래,-,24.11.22
638,제주특별자치도 제주시 삼도일동,321-1,321,1,삼성뜨래별,81.21,202408,29,"34,000",-,9,개인,개인,2016,홍랑길 26-17,-,직거래,-,24.09.26
639,제주특별자치도 제주시 노형동,945,945,0,유나이티드,42.75,202408,29,"16,750",-,4,개인,개인,1984,원노형10길 28,-,중개거래,제주 제주시,24.11.22
640,제주특별자치도 제주시 애월읍 하귀1리,166-1,166,1,제주하귀휴먼시아2단지,84.82,202408,29,"45,200",201,10,개인,개인,2010,하귀9길 71,-,중개거래,제주 제주시,25.04.30
641,제주특별자치도 제주시 연동,251-7,251,7,동서연동타워,84.9,202408,29,"26,700",-,9,개인,개인,2005,연동1길 3,-,중개거래,제주 제주시,24.09.11
642,제주특별자치도 제주시 삼도이동,300-4,300,4,미듬아뜨리에,84.7042,202408,28,"33,800",미듬아뜨리에 104,7,개인,개인,2006,중앙로26길 25,-,중개거래,제주 제주시,24.10.14
643,제주특별자치도 제주시 도련이동,548,548,0,제주삼화사랑으로부영1차,73.9049,202408,28,"47,000",103,4,개인,개인,2013,화삼북로 136,-,중개거래,제주 제주시,24.09.30
644,제주특별자치도 제주시 노형동,732-1,732,1,해오름,59.56,202408,28,"49,800",102,4,개인,개인,2001,연화로 16,-,중개거래,제주 제주시,24.12.02
645,제주특별자치도 제주시 도련일동,1911,1911,0,제주삼화사랑으로부영6차,84.3616,202408,28,"51,000",606,2,개인,개인,2013,화삼로 107,-,중개거래,제주 제주시,24.11.08
646,제주특별자치도 제주시 외도일동,560-1,560,1,외도부영1차,49.896,202408,28,"21,400",101,3,개인,개인,2000,우정로11길 22,-,중개거래,제주 제주시,24.11.06
647,제주특별자치도 제주시 노형동,731-1,731,1,현대아이파크,75.05,202408,28,"61,000",101,9,개인,개인,2001,원노형로 90,-,중개거래,제주 제주시,24.10.15
648,제주특별자치도 제주시 노형동,945,945,0,유나이티드,68.97,202408,27,"18,500",-,4,개인,개인,1984,원노형10길 28,-,중개거래,제주 제주시,24.10.31
649,제주특별자치도 제주시 오라이동,1373-1,1373,1,회성푸르니3차,84.785,202408,27,"38,200",-,7,개인,개인,2013,연사길 60,-,중개거래,제주 제주시,24.10.31
650,제주특별자치도 제주시 오라이동,1400-7,1400,7,벽강하이본타워(5차),67.3826,202408,27,"27,800",102동,5,개인,개인,2018,사평6길 37-15,-,중개거래,제주 제주시,24.10.31
651,제주특별자치도 제주시 노형동,Jan-85,2585,1,중흥에스클래스(미리내마을),120.9434,202408,27,"84,000",105,7,개인,개인,2006,광평동로 66,-,중개거래,제주 제주시,25.01.10
652,제주특별자치도 제주시 외도일동,463-13,463,13,아모르102,49.9704,202408,26,"15,500",-,3,개인,개인,2013,우령6길 15-5,-,중개거래,제주 제주시,24.09.10
653,제주특별자치도 제주시 외도일동,463-13,463,13,아모르102,49.9224,202408,26,"15,800",-,3,개인,개인,2013,우령6길 15-5,-,중개거래,제주 제주시,24.09.05
654,제주특별자치도 제주시 조천읍 신촌리,Feb-34,1934,2,로잔팰리스,83.521,202408,26,"26,000",-,3,개인,법인,2017,신북로 97-1,-,직거래,-,24.09.02
655,제주특별자치도 제주시 이도이동,777,777,0,주공3,39.3,202408,26,"34,000",305,3,개인,개인,1989,구남로 31,-,중개거래,제주 제주시,24.08.26
656,제주특별자치도 제주시 외도일동,440-8,440,8,한울아파트,84.75,202408,26,"30,300",-,4,개인,개인,2016,우령8길 5-6,-,중개거래,제주 제주시,24.09.30
657,제주특별자치도 제주시 노형동,753-1,753,1,중흥에스클래스,59.957,202408,25,"53,500",105,6,개인,개인,2002,한라대학로 107,-,중개거래,제주 제주시,25.01.17
658,제주특별자치도 제주시 노형동,753-1,753,1,중흥에스클래스,84.9963,202408,24,"68,000",101,11,개인,개인,2003,한라대학로 107,-,중개거래,제주 제주시,24.10.24
